cluster,valid_utc,model,metar_changed,pws_live,consistency_residual,persistence_brier,q_actual,q_brier,q_log_loss,q_top_correct,q_minus_persistence_brier
wellington/2026-06-24,2026-06-24T02:00:00+00:00,recorded_legacy,False,True,0.4447510497907077,0.0,0.4440772246335448,0.6129758091788613,0.8117568023190382,0.0,0.6129758091788613
wellington/2026-08-06,2026-08-06T02:00:00+00:00,recorded_legacy,False,True,0.09529248908744714,0.0,0.707256841491458,0.16484332726213874,0.3463613954765043,1.0,0.16484332726213874
wellington/2026-08-06,2026-08-06T02:30:00+00:00,recorded_legacy,False,True,0.08359089518966067,0.0,0.7592136696767454,0.10781496808860257,0.27547202647872254,1.0,0.10781496808860257
wellington/2026-08-06,2026-08-06T03:00:00+00:00,recorded_legacy,False,True,0.01526845838045987,0.0,0.7933865249206414,0.07601567677883912,0.23144475501306183,1.0,0.07601567677883912
wellington/2026-08-06,2026-08-06T03:30:00+00:00,recorded_legacy,False,True,0.20515151052419334,0.0,0.7725508051901792,0.0948553981526314,0.2580575051363285,1.0,0.0948553981526314
wellington/2026-08-06,2026-08-06T04:00:00+00:00,recorded_legacy,False,True,0.6222998272141997,0.0,0.7214213697200258,0.1482632707388654,0.32653188838417185,1.0,0.1482632707388654
wellington/2026-08-06,2026-08-06T04:30:00+00:00,recorded_legacy,False,True,0.16680509408956912,0.0,0.8044951044183348,0.06662691740032066,0.21754039781577827,1.0,0.06662691740032066
wellington/2026-08-06,2026-08-06T05:00:00+00:00,recorded_legacy,False,True,0.2314970260002014,0.0,0.7518753590179929,0.11523796878681454,0.2851847147563929,1.0,0.11523796878681454
wellington/2026-08-06,2026-08-06T05:30:00+00:00,recorded_legacy,True,True,0.18182213156999727,2.0,0.0,1.6699485633906033,27.631021115928547,0.0,-0.33005143660939673
wellington/2026-08-06,2026-08-06T06:00:00+00:00,recorded_legacy,False,True,0.0018893712756288261,0.0,0.2353042675688753,0.9915942111840513,1.4468758466989864,0.0,0.9915942111840513
wellington/2026-08-06,2026-08-06T06:30:00+00:00,recorded_legacy,True,True,0.004003334362833955,2.0,0.004688605353779041,1.4603167604675114,5.362620106677939,0.0,-0.5396832395324886
wellington/2026-08-06,2026-08-06T07:00:00+00:00,recorded_legacy,False,True,0.00017647970467465926,0.0,0.0764394575393998,1.3065266668396922,2.571256256189408,0.0,1.3065266668396922
wellington/2026-08-06,2026-08-06T07:30:00+00:00,recorded_legacy,False,True,0.0,0.0,0.20418971142580414,1.1410596960374308,1.5887057593113094,0.0,1.1410596960374308
wellington/2026-08-06,2026-08-06T08:00:00+00:00,recorded_legacy,False,True,1.628588555169653e-08,0.0,0.2202377014870607,1.103454003702975,1.5130478546031678,0.0,1.103454003702975
wellington/2026-08-06,2026-08-06T08:30:00+00:00,recorded_legacy,False,True,0.0,0.0,0.3842159610268999,0.7402652368348698,0.9565504859736299,0.0,0.7402652368348698
wellington/2026-08-06,2026-08-06T09:00:00+00:00,recorded_legacy,False,True,0.0,0.0,0.44840713263269233,0.5968340468994178,0.802053681058075,0.0,0.5968340468994178
wellington/2026-08-06,2026-08-06T09:30:00+00:00,recorded_legacy,True,True,0.0,2.0,0.0030341998143094137,1.4941929180847695,5.797807541849475,0.0,-0.5058070819152305
wellington/2026-08-11,2026-08-10T22:00:00+00:00,recorded_legacy,False,True,0.01999878577653119,0.0,0.7603981474235785,0.10663628159969238,0.2739131046891126,1.0,0.10663628159969238
wellington/2026-08-11,2026-08-10T22:30:00+00:00,recorded_legacy,False,True,0.03547904479049624,0.0,0.8066546519618776,0.060709347465859494,0.21485964287257053,1.0,0.060709347465859494
wellington/2026-08-11,2026-08-10T23:00:00+00:00,recorded_legacy,False,True,0.04926864052354407,0.0,0.7802850107313911,0.08765410297724782,0.24809602766664926,1.0,0.08765410297724782
