cluster,ts,model,bucket,model_p,market_p,realized,event,consistency_residual
madrid/2026-06-11,2026-06-11T15:00:00+00:00,recorded_legacy,exact:35,0.0099,0.018500000000000003,0,madrid/2026-06-11/2026-06-11T15:00:00+00:00,0.07059218247606736
madrid/2026-06-11,2026-06-11T15:30:00+00:00,recorded_legacy,exact:32,0.714,0.39,1,madrid/2026-06-11/2026-06-11T15:30:00+00:00,0.48795667942595833
madrid/2026-06-11,2026-06-11T15:30:00+00:00,recorded_legacy,exact:33,0.2772,0.55,0,madrid/2026-06-11/2026-06-11T15:30:00+00:00,0.48795667942595833
madrid/2026-06-11,2026-06-11T15:30:00+00:00,recorded_legacy,exact:34,0.0088,0.07999999999999999,0,madrid/2026-06-11/2026-06-11T15:30:00+00:00,0.48795667942595833
madrid/2026-06-11,2026-06-11T15:30:00+00:00,recorded_legacy,exact:35,0.0,0.0085,0,madrid/2026-06-11/2026-06-11T15:30:00+00:00,0.48795667942595833
madrid/2026-06-11,2026-06-11T16:00:00+00:00,recorded_legacy,exact:32,0.7181000000000001,0.335,1,madrid/2026-06-11/2026-06-11T16:00:00+00:00,0.08593818188957258
madrid/2026-06-11,2026-06-11T16:00:00+00:00,recorded_legacy,exact:33,0.27040000000000003,0.63,0,madrid/2026-06-11/2026-06-11T16:00:00+00:00,0.08593818188957258
madrid/2026-06-11,2026-06-11T16:00:00+00:00,recorded_legacy,exact:34,0.011500000000000002,0.05499999999999999,0,madrid/2026-06-11/2026-06-11T16:00:00+00:00,0.08593818188957258
madrid/2026-06-11,2026-06-11T16:00:00+00:00,recorded_legacy,exact:35,0.0,0.005000000000000001,0,madrid/2026-06-11/2026-06-11T16:00:00+00:00,0.08593818188957258
madrid/2026-06-11,2026-06-11T16:30:00+00:00,recorded_legacy,exact:32,0.8434,0.34500000000000003,1,madrid/2026-06-11/2026-06-11T16:30:00+00:00,0.1313538045931485
madrid/2026-06-11,2026-06-11T16:30:00+00:00,recorded_legacy,exact:33,0.1559,0.5900000000000001,0,madrid/2026-06-11/2026-06-11T16:30:00+00:00,0.1313538045931485
madrid/2026-06-11,2026-06-11T16:30:00+00:00,recorded_legacy,exact:34,0.0007,0.018000000000000006,0,madrid/2026-06-11/2026-06-11T16:30:00+00:00,0.1313538045931485
madrid/2026-06-11,2026-06-11T16:30:00+00:00,recorded_legacy,exact:35,0.0,0.0030000000000000005,0,madrid/2026-06-11/2026-06-11T16:30:00+00:00,0.1313538045931485
milan/2026-05-24,2026-05-24T14:20:00+00:00,recorded_legacy,exact:30,0.7832,0.545,1,milan/2026-05-24/2026-05-24T14:20:00+00:00,0.055221588223395957
milan/2026-05-24,2026-05-24T14:20:00+00:00,recorded_legacy,exact:31,0.2134,0.435,0,milan/2026-05-24/2026-05-24T14:20:00+00:00,0.055221588223395957
milan/2026-05-24,2026-05-24T14:20:00+00:00,recorded_legacy,exact:32,0.0034,0.05449999999999999,0,milan/2026-05-24/2026-05-24T14:20:00+00:00,0.055221588223395957
milan/2026-05-24,2026-05-24T14:20:00+00:00,recorded_legacy,higher:33,0,0.003000000000000001,0,milan/2026-05-24/2026-05-24T14:20:00+00:00,0.055221588223395957
milan/2026-05-24,2026-05-24T14:50:00+00:00,recorded_legacy,exact:30,0.812,0.74,1,milan/2026-05-24/2026-05-24T14:50:00+00:00,0.014623752457416428
milan/2026-05-24,2026-05-24T14:50:00+00:00,recorded_legacy,exact:31,0.1864,0.26,0,milan/2026-05-24/2026-05-24T14:50:00+00:00,0.014623752457416428
milan/2026-05-24,2026-05-24T14:50:00+00:00,recorded_legacy,exact:32,0.0016,0.02750000000000001,0,milan/2026-05-24/2026-05-24T14:50:00+00:00,0.014623752457416428
milan/2026-05-24,2026-05-24T14:50:00+00:00,recorded_legacy,higher:33,0,0.003000000000000001,0,milan/2026-05-24/2026-05-24T14:50:00+00:00,0.014623752457416428
milan/2026-05-24,2026-05-24T15:20:00+00:00,recorded_legacy,exact:30,0.9908,0.78,1,milan/2026-05-24/2026-05-24T15:20:00+00:00,0.08657573341076852
milan/2026-05-24,2026-05-24T15:20:00+00:00,recorded_legacy,exact:31,0.0092,0.255,0,milan/2026-05-24/2026-05-24T15:20:00+00:00,0.08657573341076852
milan/2026-05-24,2026-05-24T15:20:00+00:00,recorded_legacy,exact:32,0.0,0.0325,0,milan/2026-05-24/2026-05-24T15:20:00+00:00,0.08657573341076852
milan/2026-05-24,2026-05-24T15:20:00+00:00,recorded_legacy,higher:33,0,0.0020000000000000005,0,milan/2026-05-24/2026-05-24T15:20:00+00:00,0.08657573341076852
milan/2026-06-11,2026-06-11T14:50:00+00:00,recorded_legacy,exact:27,0.0,0.8,1,milan/2026-06-11/2026-06-11T14:50:00+00:00,0.6131199300921601
milan/2026-06-11,2026-06-11T14:50:00+00:00,recorded_legacy,exact:28,0.999,0.18,0,milan/2026-06-11/2026-06-11T14:50:00+00:00,0.6131199300921601
milan/2026-06-11,2026-06-11T14:50:00+00:00,recorded_legacy,exact:29,0.001,0.0045000000000000005,0,milan/2026-06-11/2026-06-11T14:50:00+00:00,0.6131199300921601
milan/2026-06-11,2026-06-11T14:50:00+00:00,recorded_legacy,exact:30,0.0,0.0025000000000000005,0,milan/2026-06-11/2026-06-11T14:50:00+00:00,0.6131199300921601
milan/2026-06-11,2026-06-11T15:20:00+00:00,recorded_legacy,exact:27,0.9973,0.885,1,milan/2026-06-11/2026-06-11T15:20:00+00:00,0.15281388910897975
milan/2026-06-11,2026-06-11T15:20:00+00:00,recorded_legacy,exact:28,0.0027,0.13,0,milan/2026-06-11/2026-06-11T15:20:00+00:00,0.15281388910897975
milan/2026-06-11,2026-06-11T15:20:00+00:00,recorded_legacy,exact:29,0.0,0.0055000000000000005,0,milan/2026-06-11/2026-06-11T15:20:00+00:00,0.15281388910897975
milan/2026-06-11,2026-06-11T15:50:00+00:00,recorded_legacy,exact:27,0.9976,0.9099999999999999,1,milan/2026-06-11/2026-06-11T15:50:00+00:00,0.0942139952154254
milan/2026-06-11,2026-06-11T15:50:00+00:00,recorded_legacy,exact:28,0.0024,0.125,0,milan/2026-06-11/2026-06-11T15:50:00+00:00,0.0942139952154254
milan/2026-06-11,2026-06-11T15:50:00+00:00,recorded_legacy,exact:29,0.0,0.005,0,milan/2026-06-11/2026-06-11T15:50:00+00:00,0.0942139952154254
milan/2026-06-11,2026-06-11T16:20:00+00:00,recorded_legacy,exact:27,0.9998,0.9755,1,milan/2026-06-11/2026-06-11T16:20:00+00:00,0.0018564011069011066
milan/2026-06-11,2026-06-11T16:20:00+00:00,recorded_legacy,exact:28,0.0002,0.011000000000000005,0,milan/2026-06-11/2026-06-11T16:20:00+00:00,0.0018564011069011066
milan/2026-06-11,2026-06-11T16:20:00+00:00,recorded_legacy,exact:29,0.0,0.0045000000000000005,0,milan/2026-06-11/2026-06-11T16:20:00+00:00,0.0018564011069011066
moscow/2026-06-11,2026-06-11T12:00:00+00:00,recorded_legacy,exact:30,0.9898,0.765,0,moscow/2026-06-11/2026-06-11T12:00:00+00:00,0.26114434041024526
moscow/2026-06-11,2026-06-11T12:00:00+00:00,recorded_legacy,exact:32,0.0,0.011000000000000005,0,moscow/2026-06-11/2026-06-11T12:00:00+00:00,0.26114434041024526
moscow/2026-06-11,2026-06-11T12:00:00+00:00,recorded_legacy,exact:33,0.0,0.0020000000000000005,0,moscow/2026-06-11/2026-06-11T12:00:00+00:00,0.26114434041024526
moscow/2026-06-11,2026-06-11T13:00:00+00:00,recorded_legacy,exact:31,0.0,0.08300000000000002,1,moscow/2026-06-11/2026-06-11T13:00:00+00:00,0.18203134615566285
moscow/2026-06-11,2026-06-11T13:00:00+00:00,recorded_legacy,exact:32,0.0,0.021,0,moscow/2026-06-11/2026-06-11T13:00:00+00:00,0.18203134615566285
moscow/2026-06-11,2026-06-11T13:00:00+00:00,recorded_legacy,exact:33,0.0,0.0020000000000000005,0,moscow/2026-06-11/2026-06-11T13:00:00+00:00,0.18203134615566285
moscow/2026-06-11,2026-06-11T13:30:00+00:00,recorded_legacy,exact:31,1.0,0.9145000000000001,1,moscow/2026-06-11/2026-06-11T13:30:00+00:00,0.18164932534607814
moscow/2026-06-11,2026-06-11T13:30:00+00:00,recorded_legacy,exact:32,0.0,0.086,0,moscow/2026-06-11/2026-06-11T13:30:00+00:00,0.18164932534607814
moscow/2026-06-11,2026-06-11T13:30:00+00:00,recorded_legacy,exact:33,0.0,0.006500000000000001,0,moscow/2026-06-11/2026-06-11T13:30:00+00:00,0.18164932534607814
moscow/2026-06-11,2026-06-11T13:30:00+00:00,recorded_legacy,higher:34,0,0.0020000000000000005,0,moscow/2026-06-11/2026-06-11T13:30:00+00:00,0.18164932534607814
moscow/2026-06-11,2026-06-11T14:00:00+00:00,recorded_legacy,exact:31,1.0,0.982,1,moscow/2026-06-11/2026-06-11T14:00:00+00:00,0.0
moscow/2026-06-11,2026-06-11T14:00:00+00:00,recorded_legacy,exact:32,0.0,0.021500000000000005,0,moscow/2026-06-11/2026-06-11T14:00:00+00:00,0.0
moscow/2026-06-11,2026-06-11T14:00:00+00:00,recorded_legacy,exact:33,0.0,0.0020000000000000005,0,moscow/2026-06-11/2026-06-11T14:00:00+00:00,0.0
moscow/2026-06-11,2026-06-11T14:30:00+00:00,recorded_legacy,exact:31,1.0,0.9895,1,moscow/2026-06-11/2026-06-11T14:30:00+00:00,0.02131746870567123
moscow/2026-06-11,2026-06-11T14:30:00+00:00,recorded_legacy,exact:32,0.0,0.005500000000000001,0,moscow/2026-06-11/2026-06-11T14:30:00+00:00,0.02131746870567123
moscow/2026-06-11,2026-06-11T14:30:00+00:00,recorded_legacy,exact:33,0.0,0.0025000000000000005,0,moscow/2026-06-11/2026-06-11T14:30:00+00:00,0.02131746870567123
moscow/2026-06-11,2026-06-11T15:00:00+00:00,recorded_legacy,exact:31,0.0,0.9895,1,moscow/2026-06-11/2026-06-11T15:00:00+00:00,0.18184033575087044
moscow/2026-06-11,2026-06-11T15:00:00+00:00,recorded_legacy,exact:32,0.0,0.005500000000000002,0,moscow/2026-06-11/2026-06-11T15:00:00+00:00,0.18184033575087044
moscow/2026-06-11,2026-06-11T15:00:00+00:00,recorded_legacy,exact:33,0.0,0.0025000000000000005,0,moscow/2026-06-11/2026-06-11T15:00:00+00:00,0.18184033575087044
moscow/2026-06-11,2026-06-11T15:30:00+00:00,recorded_legacy,exact:31,0.0,0.996,1,moscow/2026-06-11/2026-06-11T15:30:00+00:00,0.18196767602073205
moscow/2026-06-11,2026-06-11T15:30:00+00:00,recorded_legacy,exact:32,0.0,0.002500000000000001,0,moscow/2026-06-11/2026-06-11T15:30:00+00:00,0.18196767602073205
moscow/2026-06-11,2026-06-11T15:30:00+00:00,recorded_legacy,exact:33,0.0,0.0020000000000000005,0,moscow/2026-06-11/2026-06-11T15:30:00+00:00,0.18196767602073205
moscow/2026-06-11,2026-06-11T16:00:00+00:00,recorded_legacy,exact:31,0.0,0.997,1,moscow/2026-06-11/2026-06-11T16:00:00+00:00,0.18196767602073205
moscow/2026-06-11,2026-06-11T16:00:00+00:00,recorded_legacy,exact:32,0.0,0.0020000000000000005,0,moscow/2026-06-11/2026-06-11T16:00:00+00:00,0.18196767602073205
moscow/2026-06-11,2026-06-11T16:30:00+00:00,recorded_legacy,exact:31,0.0,0.997,1,moscow/2026-06-11/2026-06-11T16:30:00+00:00,0.1334069486526085
moscow/2026-06-11,2026-06-11T16:30:00+00:00,recorded_legacy,exact:32,0.0,0.0020000000000000005,0,moscow/2026-06-11/2026-06-11T16:30:00+00:00,0.1334069486526085
munich/2026-06-11,2026-06-11T14:50:00+00:00,recorded_legacy,exact:16,0.1411,0.77,0,munich/2026-06-11/2026-06-11T14:50:00+00:00,0.272958391666833
munich/2026-06-11,2026-06-11T14:50:00+00:00,recorded_legacy,exact:17,0.6725,0.2,1,munich/2026-06-11/2026-06-11T14:50:00+00:00,0.272958391666833
munich/2026-06-11,2026-06-11T14:50:00+00:00,recorded_legacy,exact:18,0.1841,0.03650000000000002,0,munich/2026-06-11/2026-06-11T14:50:00+00:00,0.272958391666833
munich/2026-06-11,2026-06-11T15:20:00+00:00,recorded_legacy,exact:16,0.0,0.76,0,munich/2026-06-11/2026-06-11T15:20:00+00:00,0.30094424392913577
munich/2026-06-11,2026-06-11T15:20:00+00:00,recorded_legacy,exact:17,0.8171,0.22,1,munich/2026-06-11/2026-06-11T15:20:00+00:00,0.30094424392913577
munich/2026-06-11,2026-06-11T15:20:00+00:00,recorded_legacy,exact:18,0.1816,0.011500000000000002,0,munich/2026-06-11/2026-06-11T15:20:00+00:00,0.30094424392913577
munich/2026-06-11,2026-06-11T15:50:00+00:00,recorded_legacy,exact:17,0.998,0.925,1,munich/2026-06-11/2026-06-11T15:50:00+00:00,0.10337835493549208
munich/2026-06-11,2026-06-11T15:50:00+00:00,recorded_legacy,exact:18,0.002,0.038000000000000006,0,munich/2026-06-11/2026-06-11T15:50:00+00:00,0.10337835493549208
munich/2026-06-11,2026-06-11T15:50:00+00:00,recorded_legacy,exact:19,0.0,0.003000000000000001,0,munich/2026-06-11/2026-06-11T15:50:00+00:00,0.10337835493549208
munich/2026-06-11,2026-06-11T16:20:00+00:00,recorded_legacy,exact:17,0.9995,0.9450000000000001,1,munich/2026-06-11/2026-06-11T16:20:00+00:00,0.12684772547055967
munich/2026-06-11,2026-06-11T16:20:00+00:00,recorded_legacy,exact:18,0.0005,0.030500000000000003,0,munich/2026-06-11/2026-06-11T16:20:00+00:00,0.12684772547055967
munich/2026-06-11,2026-06-11T16:20:00+00:00,recorded_legacy,exact:19,0.0,0.0015000000000000005,0,munich/2026-06-11/2026-06-11T16:20:00+00:00,0.12684772547055967
paris/2026-06-11,2026-06-11T13:00:00+00:00,recorded_legacy,exact:18,0.6192,0.29500000000000004,0,paris/2026-06-11/2026-06-11T13:00:00+00:00,0.017539113619055413
paris/2026-06-11,2026-06-11T13:00:00+00:00,recorded_legacy,exact:19,0.3317,0.645,1,paris/2026-06-11/2026-06-11T13:00:00+00:00,0.017539113619055413
paris/2026-06-11,2026-06-11T13:00:00+00:00,recorded_legacy,exact:20,0.0473,0.05500000000000002,0,paris/2026-06-11/2026-06-11T13:00:00+00:00,0.017539113619055413
paris/2026-06-11,2026-06-11T13:00:00+00:00,recorded_legacy,exact:21,0.0018,0.005000000000000002,0,paris/2026-06-11/2026-06-11T13:00:00+00:00,0.017539113619055413
paris/2026-06-11,2026-06-11T13:30:00+00:00,recorded_legacy,exact:18,0.5598,0.0020000000000000005,0,paris/2026-06-11/2026-06-11T13:30:00+00:00,0.00908869549295821
paris/2026-06-11,2026-06-11T13:30:00+00:00,recorded_legacy,exact:19,0.3729,0.955,1,paris/2026-06-11/2026-06-11T13:30:00+00:00,0.00908869549295821
paris/2026-06-11,2026-06-11T13:30:00+00:00,recorded_legacy,exact:20,0.0655,0.041500000000000016,0,paris/2026-06-11/2026-06-11T13:30:00+00:00,0.00908869549295821
paris/2026-06-11,2026-06-11T13:30:00+00:00,recorded_legacy,exact:21,0.0018,0.0020000000000000005,0,paris/2026-06-11/2026-06-11T13:30:00+00:00,0.00908869549295821
paris/2026-06-11,2026-06-11T14:00:00+00:00,recorded_legacy,exact:19,0.2899,0.96,1,paris/2026-06-11/2026-06-11T14:00:00+00:00,0.05159868707119186
paris/2026-06-11,2026-06-11T14:00:00+00:00,recorded_legacy,exact:20,0.036,0.03100000000000001,0,paris/2026-06-11/2026-06-11T14:00:00+00:00,0.05159868707119186
paris/2026-06-11,2026-06-11T14:00:00+00:00,recorded_legacy,exact:21,0.0003,0.0025000000000000005,0,paris/2026-06-11/2026-06-11T14:00:00+00:00,0.05159868707119186
paris/2026-06-11,2026-06-11T14:30:00+00:00,recorded_legacy,exact:19,0.7731000000000001,0.9744999999999999,1,paris/2026-06-11/2026-06-11T14:30:00+00:00,0.1831839764890807
paris/2026-06-11,2026-06-11T14:30:00+00:00,recorded_legacy,exact:20,0.21310000000000004,0.011500000000000002,0,paris/2026-06-11/2026-06-11T14:30:00+00:00,0.1831839764890807
paris/2026-06-11,2026-06-11T15:00:00+00:00,recorded_legacy,exact:19,0.4756,0.9835,1,paris/2026-06-11/2026-06-11T15:00:00+00:00,0.09878126723140396
paris/2026-06-11,2026-06-11T15:00:00+00:00,recorded_legacy,exact:20,0.1063,0.010500000000000002,0,paris/2026-06-11/2026-06-11T15:00:00+00:00,0.09878126723140396
paris/2026-06-11,2026-06-11T15:30:00+00:00,recorded_legacy,exact:19,0.55,0.989,1,paris/2026-06-11/2026-06-11T15:30:00+00:00,0.06925829834263131
paris/2026-06-11,2026-06-11T15:30:00+00:00,recorded_legacy,exact:20,0.0678,0.007500000000000002,0,paris/2026-06-11/2026-06-11T15:30:00+00:00,0.06925829834263131
paris/2026-06-11,2026-06-11T16:00:00+00:00,recorded_legacy,exact:19,0.3612000000000001,0.993,1,paris/2026-06-11/2026-06-11T16:00:00+00:00,0.06689685632863207
paris/2026-06-11,2026-06-11T16:00:00+00:00,recorded_legacy,exact:20,0.03760000000000001,0.008500000000000002,0,paris/2026-06-11/2026-06-11T16:00:00+00:00,0.06689685632863207
paris/2026-06-11,2026-06-11T16:30:00+00:00,recorded_legacy,exact:19,0.2813,0.994,1,paris/2026-06-11/2026-06-11T16:30:00+00:00,0.11174114918718303
paris/2026-06-11,2026-06-11T16:30:00+00:00,recorded_legacy,exact:20,0.0109,0.0075000000000000015,0,paris/2026-06-11/2026-06-11T16:30:00+00:00,0.11174114918718303
warsaw/2026-06-11,2026-06-11T15:30:00+00:00,recorded_legacy,exact:16,0.9886,0.95,1,warsaw/2026-06-11/2026-06-11T15:30:00+00:00,0.005969297972916787
warsaw/2026-06-11,2026-06-11T15:30:00+00:00,recorded_legacy,exact:17,0.0113,0.05100000000000002,0,warsaw/2026-06-11/2026-06-11T15:30:00+00:00,0.005969297972916787
warsaw/2026-06-11,2026-06-11T15:30:00+00:00,recorded_legacy,exact:18,0.0001,0.0030000000000000005,0,warsaw/2026-06-11/2026-06-11T15:30:00+00:00,0.005969297972916787
warsaw/2026-06-11,2026-06-11T15:30:00+00:00,recorded_legacy,exact:19,0.0,0.0020000000000000005,0,warsaw/2026-06-11/2026-06-11T15:30:00+00:00,0.005969297972916787
warsaw/2026-06-11,2026-06-11T16:00:00+00:00,recorded_legacy,exact:16,0.9892,0.9550000000000001,1,warsaw/2026-06-11/2026-06-11T16:00:00+00:00,0.025239252936258505
warsaw/2026-06-11,2026-06-11T16:00:00+00:00,recorded_legacy,exact:17,0.0108,0.023500000000000007,0,warsaw/2026-06-11/2026-06-11T16:00:00+00:00,0.025239252936258505
warsaw/2026-06-11,2026-06-11T16:00:00+00:00,recorded_legacy,exact:18,0.0,0.0020000000000000005,0,warsaw/2026-06-11/2026-06-11T16:00:00+00:00,0.025239252936258505
warsaw/2026-06-11,2026-06-11T16:30:00+00:00,recorded_legacy,exact:16,0.9987,0.973,1,warsaw/2026-06-11/2026-06-11T16:30:00+00:00,0.1814317176399015
warsaw/2026-06-11,2026-06-11T16:30:00+00:00,recorded_legacy,exact:17,0.0013,0.030000000000000006,0,warsaw/2026-06-11/2026-06-11T16:30:00+00:00,0.1814317176399015
wellington/2026-05-21,2026-05-20T23:30:00+00:00,recorded_legacy,exact:16,0.5361,0.265,0,wellington/2026-05-21/2026-05-20T23:30:00+00:00,0.03801958884164258
wellington/2026-05-21,2026-05-20T23:30:00+00:00,recorded_legacy,exact:17,0.4257,0.595,1,wellington/2026-05-21/2026-05-20T23:30:00+00:00,0.03801958884164258
wellington/2026-05-21,2026-05-20T23:30:00+00:00,recorded_legacy,exact:18,0.0379,0.07899999999999999,0,wellington/2026-05-21/2026-05-20T23:30:00+00:00,0.03801958884164258
wellington/2026-05-21,2026-05-20T23:30:00+00:00,recorded_legacy,exact:19,0.0003,0.01850000000000001,0,wellington/2026-05-21/2026-05-20T23:30:00+00:00,0.03801958884164258
wellington/2026-05-21,2026-05-20T23:30:00+00:00,recorded_legacy,higher:20,0,0.004000000000000001,0,wellington/2026-05-21/2026-05-20T23:30:00+00:00,0.03801958884164258
wellington/2026-05-21,2026-05-21T00:00:00+00:00,recorded_legacy,exact:16,0.3992,0.425,0,wellington/2026-05-21/2026-05-21T00:00:00+00:00,0.09629994696211042
wellington/2026-05-21,2026-05-21T00:00:00+00:00,recorded_legacy,exact:17,0.5396,0.435,1,wellington/2026-05-21/2026-05-21T00:00:00+00:00,0.09629994696211042
wellington/2026-05-21,2026-05-21T00:00:00+00:00,recorded_legacy,exact:18,0.0603,0.0645,0,wellington/2026-05-21/2026-05-21T00:00:00+00:00,0.09629994696211042
wellington/2026-05-21,2026-05-21T00:00:00+00:00,recorded_legacy,exact:19,0.0009,0.011500000000000003,0,wellington/2026-05-21/2026-05-21T00:00:00+00:00,0.09629994696211042
wellington/2026-05-21,2026-05-21T00:00:00+00:00,recorded_legacy,higher:20,0,0.004000000000000001,0,wellington/2026-05-21/2026-05-21T00:00:00+00:00,0.09629994696211042
wellington/2026-05-21,2026-05-21T00:30:00+00:00,recorded_legacy,exact:17,0.4322,0.5,1,wellington/2026-05-21/2026-05-21T00:30:00+00:00,0.05304820982520314
wellington/2026-05-21,2026-05-21T00:30:00+00:00,recorded_legacy,exact:18,0.0243,0.065,0,wellington/2026-05-21/2026-05-21T00:30:00+00:00,0.05304820982520314
wellington/2026-05-21,2026-05-21T00:30:00+00:00,recorded_legacy,exact:19,0.0003,0.011000000000000003,0,wellington/2026-05-21/2026-05-21T00:30:00+00:00,0.05304820982520314
wellington/2026-05-21,2026-05-21T00:30:00+00:00,recorded_legacy,higher:20,0,0.004000000000000001,0,wellington/2026-05-21/2026-05-21T00:30:00+00:00,0.05304820982520314
wellington/2026-05-24,2026-05-23T23:30:00+00:00,recorded_legacy,exact:14,0.0,0.135,0,wellington/2026-05-24/2026-05-23T23:30:00+00:00,0.20902454517560975
wellington/2026-05-24,2026-05-23T23:30:00+00:00,recorded_legacy,exact:15,0.2457,0.735,1,wellington/2026-05-24/2026-05-23T23:30:00+00:00,0.20902454517560975
wellington/2026-05-24,2026-05-23T23:30:00+00:00,recorded_legacy,exact:16,0.643,0.14500000000000002,0,wellington/2026-05-24/2026-05-23T23:30:00+00:00,0.20902454517560975
wellington/2026-05-24,2026-05-23T23:30:00+00:00,recorded_legacy,exact:17,0.1099,0.019500000000000007,0,wellington/2026-05-24/2026-05-23T23:30:00+00:00,0.20902454517560975
wellington/2026-05-24,2026-05-24T00:00:00+00:00,recorded_legacy,exact:15,0.3821,0.41500000000000004,1,wellington/2026-05-24/2026-05-24T00:00:00+00:00,0.18483712392576823
wellington/2026-05-24,2026-05-24T00:00:00+00:00,recorded_legacy,exact:16,0.5545,0.5,0,wellington/2026-05-24/2026-05-24T00:00:00+00:00,0.18483712392576823
wellington/2026-05-24,2026-05-24T00:00:00+00:00,recorded_legacy,exact:17,0.0624,0.031000000000000007,0,wellington/2026-05-24/2026-05-24T00:00:00+00:00,0.18483712392576823
wellington/2026-05-24,2026-05-24T00:30:00+00:00,recorded_legacy,exact:15,0.5438000000000001,0.48,1,wellington/2026-05-24/2026-05-24T00:30:00+00:00,0.11467717420860701
wellington/2026-05-24,2026-05-24T00:30:00+00:00,recorded_legacy,exact:16,0.43360000000000004,0.445,0,wellington/2026-05-24/2026-05-24T00:30:00+00:00,0.11467717420860701
wellington/2026-05-24,2026-05-24T00:30:00+00:00,recorded_legacy,exact:17,0.022600000000000002,0.01750000000000001,0,wellington/2026-05-24/2026-05-24T00:30:00+00:00,0.11467717420860701
wellington/2026-05-25,2026-05-24T23:00:00+00:00,recorded_legacy,exact:13,0.0,0.0015000000000000005,0,wellington/2026-05-25/2026-05-24T23:00:00+00:00,0.06809665792981942
wellington/2026-05-25,2026-05-24T23:00:00+00:00,recorded_legacy,exact:14,0.099,0.345,0,wellington/2026-05-25/2026-05-24T23:00:00+00:00,0.06809665792981942
wellington/2026-05-25,2026-05-24T23:00:00+00:00,recorded_legacy,exact:15,0.6453,0.575,1,wellington/2026-05-25/2026-05-24T23:00:00+00:00,0.06809665792981942
wellington/2026-05-25,2026-05-24T23:00:00+00:00,recorded_legacy,exact:16,0.2468,0.11,0,wellington/2026-05-25/2026-05-24T23:00:00+00:00,0.06809665792981942
wellington/2026-05-25,2026-05-24T23:00:00+00:00,recorded_legacy,exact:17,0.0089,0.008000000000000002,0,wellington/2026-05-25/2026-05-24T23:00:00+00:00,0.06809665792981942
wellington/2026-05-25,2026-05-24T23:00:00+00:00,recorded_legacy,higher:18,0,0.004500000000000002,0,wellington/2026-05-25/2026-05-24T23:00:00+00:00,0.06809665792981942
wellington/2026-05-25,2026-05-24T23:30:00+00:00,recorded_legacy,exact:13,0.11120000000000001,0.0015000000000000005,0,wellington/2026-05-25/2026-05-24T23:30:00+00:00,0.051458210609205246
wellington/2026-05-25,2026-05-24T23:30:00+00:00,recorded_legacy,exact:14,0.6052000000000001,0.33,0,wellington/2026-05-25/2026-05-24T23:30:00+00:00,0.051458210609205246
wellington/2026-05-25,2026-05-24T23:30:00+00:00,recorded_legacy,exact:15,0.26630000000000004,0.585,1,wellington/2026-05-25/2026-05-24T23:30:00+00:00,0.051458210609205246
wellington/2026-05-25,2026-05-24T23:30:00+00:00,recorded_legacy,exact:16,0.017000000000000005,0.105,0,wellington/2026-05-25/2026-05-24T23:30:00+00:00,0.051458210609205246
wellington/2026-05-25,2026-05-24T23:30:00+00:00,recorded_legacy,exact:17,0.00030000000000000003,0.0075000000000000015,0,wellington/2026-05-25/2026-05-24T23:30:00+00:00,0.051458210609205246
wellington/2026-05-25,2026-05-24T23:30:00+00:00,recorded_legacy,higher:18,0,0.004500000000000002,0,wellington/2026-05-25/2026-05-24T23:30:00+00:00,0.051458210609205246
wellington/2026-05-25,2026-05-25T00:00:00+00:00,recorded_legacy,exact:14,0.3607,0.185,0,wellington/2026-05-25/2026-05-25T00:00:00+00:00,0.036232362130522264
wellington/2026-05-25,2026-05-25T00:00:00+00:00,recorded_legacy,exact:15,0.5696,0.625,1,wellington/2026-05-25/2026-05-25T00:00:00+00:00,0.036232362130522264
wellington/2026-05-25,2026-05-25T00:00:00+00:00,recorded_legacy,exact:16,0.0683,0.125,0,wellington/2026-05-25/2026-05-25T00:00:00+00:00,0.036232362130522264
wellington/2026-05-25,2026-05-25T00:00:00+00:00,recorded_legacy,exact:17,0.0014,0.015000000000000003,0,wellington/2026-05-25/2026-05-25T00:00:00+00:00,0.036232362130522264
wellington/2026-05-25,2026-05-25T00:00:00+00:00,recorded_legacy,higher:18,0,0.006000000000000002,0,wellington/2026-05-25/2026-05-25T00:00:00+00:00,0.036232362130522264
wellington/2026-05-27,2026-05-26T23:30:00+00:00,recorded_legacy,exact:13,0.0,0.015000000000000005,0,wellington/2026-05-27/2026-05-26T23:30:00+00:00,0.08290038113780451
wellington/2026-05-27,2026-05-26T23:30:00+00:00,recorded_legacy,exact:14,0.29750000000000004,0.325,0,wellington/2026-05-27/2026-05-26T23:30:00+00:00,0.08290038113780451
wellington/2026-05-27,2026-05-26T23:30:00+00:00,recorded_legacy,exact:15,0.6191000000000001,0.5700000000000001,1,wellington/2026-05-27/2026-05-26T23:30:00+00:00,0.08290038113780451
wellington/2026-05-27,2026-05-26T23:30:00+00:00,recorded_legacy,exact:16,0.08210000000000002,0.095,0,wellington/2026-05-27/2026-05-26T23:30:00+00:00,0.08290038113780451
wellington/2026-05-27,2026-05-26T23:30:00+00:00,recorded_legacy,exact:17,0.0013000000000000002,0.010500000000000002,0,wellington/2026-05-27/2026-05-26T23:30:00+00:00,0.08290038113780451
